YEAR,MO,DY,HR,T2M,T2MDEW,T2MWET
2021,5,25,11,24.79,3.56,14.17
2021,5,25,12,25.77,4.05,14.91
2021,5,25,13,27.05,3.8,15.43
2021,5,25,14,27.48,2.74,15.11
2021,5,25,15,27.38,0.8,14.09
2021,5,25,16,26.24,-1.3,12.48
2021,5,25,17,24.28,-2.35,10.97
2021,5,25,18,20.31,-1.0,9.65
2021,5,25,19,17.12,0.32,8.72
2021,5,25,20,15.69,1.14,8.41
2021,5,25,21,14.84,1.73,8.28
2021,5,25,22,14.34,1.9,8.12
2021,5,25,23,13.37,2.4,7.89
2021,5,26,0,12.37,2.62,7.5
2021,5,26,1,11.43,2.8,7.12
2021,5,26,2,10.55,2.96,6.76
2021,5,26,3,9.77,3.23,6.5
2021,5,26,4,9.31,3.72,6.51
2021,5,26,5,10.54,4.66,7.6
2021,5,26,6,12.58,5.26,8.92
2021,5,26,7,15.3,4.58,9.94
2021,5,26,8,17.71,3.16,10.44
2021,5,26,9,19.37,2.55,10.97
2021,5,26,10,20.7,2.27,11.48
2021,5,26,11,21.85,2.04,11.94
2021,5,26,12,22.8,1.9,12.34
2021,5,26,13,23.37,1.83,12.6
2021,5,26,14,23.52,1.86,12.69
2021,5,26,15,23.2,1.87,12.54
2021,5,26,16,22.42,1.77,12.1
2021,5,26,17,21.12,1.85,11.48
2021,5,26,18,17.85,3.84,10.85
2021,5,26,19,15.19,4.56,9.87
2021,5,26,20,13.98,4.92,9.44
2021,5,26,21,12.74,5.4,9.08
2021,5,26,22,11.54,6.06,8.8
2021,5,26,23,10.49,6.69,8.59
2021,5,27,0,9.69,7.13,8.41
2021,5,27,1,9.13,7.41,8.27
2021,5,27,2,8.8,7.56,8.19
2021,5,27,3,8.58,7.59,8.09
2021,5,27,4,8.36,7.55,7.95
2021,5,27,5,9.76,7.48,8.62
2021,5,27,6,12.53,7.28,9.9
2021,5,27,7,17.91,5.0,11.45
2021,5,27,8,21.69,2.54,12.11
2021,5,27,9,23.71,1.44,12.58
2021,5,27,10,25.46,0.46,12.96
2021,5,27,11,26.9,-0.42,13.24
2021,5,27,12,27.94,-1.28,13.33
2021,5,27,13,28.49,-2.2,13.14
2021,5,27,14,28.57,-3.1,12.73
2021,5,27,15,28.1,-3.97,12.07
2021,5,27,16,27.13,-4.58,11.27
2021,5,27,17,25.46,-3.67,10.9
2021,5,27,18,21.62,2.3,11.95
2021,5,27,19,20.2,-0.01,10.1
2021,5,27,20,19.21,-0.49,9.36
2021,5,27,21,18.48,-0.65,8.91
2021,5,27,22,17.48,-0.38,8.55
2021,5,27,23,16.14,0.11,8.12
2021,5,28,0,15.06,0.62,7.84
2021,5,28,1,14.44,0.74,7.59
2021,5,28,2,13.84,0.85,7.34
2021,5,28,3,13.4,0.8,7.11
2021,5,28,4,13.08,0.76,6.92
2021,5,28,5,14.02,2.24,8.13
2021,5,28,6,17.05,1.68,9.37
2021,5,28,7,21.81,0.34,11.08
2021,5,28,8,25.15,-0.92,12.12
2021,5,28,9,27.05,-1.84,12.61
2021,5,28,10,28.52,-2.63,12.94
2021,5,28,11,29.67,-3.39,13.14
2021,5,28,12,30.49,-4.1,13.2
2021,5,28,13,30.87,-4.66,13.11
2021,5,28,14,30.83,-5.2,12.81
2021,5,28,15,30.32,-5.81,12.26
2021,5,28,16,29.33,-6.24,11.55
2021,5,28,17,27.55,-4.38,11.58
2021,5,28,18,23.23,2.23,12.73
2021,5,28,19,21.26,0.55,10.9
2021,5,28,20,21.29,-0.34,10.48
2021,5,28,21,20.74,-0.63,10.06
2021,5,28,22,18.73,-0.26,9.23
2021,5,28,23,16.31,0.55,8.43
2021,5,29,0,15.19,0.67,7.94
2021,5,29,1,14.37,0.55,7.45
2021,5,29,2,13.72,0.42,7.07
2021,5,29,3,13.23,0.23,6.73
2021,5,29,4,12.86,0.04,6.45
2021,5,29,5,14.26,1.54,7.9
2021,5,29,6,18.02,-0.28,8.87
2021,5,29,7,22.31,-1.14,10.58
2021,5,29,8,26.11,-2.4,11.86
2021,5,29,9,27.91,-2.5,12.7
2021,5,29,10,29.29,-2.72,13.28
2021,5,29,11,30.38,-3.3,13.55
2021,5,29,12,31.19,-3.88,13.65
2021,5,29,13,31.51,-4.59,13.47
2021,5,29,14,31.41,-5.56,12.93
2021,5,29,15,30.86,-6.54,12.16
2021,5,29,16,29.81,-7.35,11.23
2021,5,29,17,27.9,-6.44,10.73
2021,5,29,18,22.48,-1.2,10.64
2021,5,29,19,19.41,-2.0,8.71
2021,5,29,20,18.09,-2.88,7.6
2021,5,29,21,16.72,-3.42,6.65
2021,5,29,22,15.3,-3.36,5.98
2021,5,29,23,14.19,-3.0,5.59
2021,5,30,0,13.52,-2.64,5.44
2021,5,30,1,13.37,-2.6,5.39
2021,5,30,2,13.55,-2.77,5.39
2021,5,30,3,13.7,-2.97,5.37
2021,5,30,4,13.58,-3.36,5.12
2021,5,30,5,14.85,-1.5,6.67
2021,5,30,6,19.0,-3.05,7.98
2021,5,30,7,22.95,-3.63,9.66
2021,5,30,8,26.04,-5.36,10.33
2021,5,30,9,27.88,-6.75,10.56
2021,5,30,10,29.39,-7.47,10.96
2021,5,30,11,30.52,-7.88,11.32
2021,5,30,12,31.21,-8.19,11.51
2021,5,30,13,31.44,-8.39,11.53
2021,5,30,14,31.24,-8.52,11.37
2021,5,30,15,30.64,-8.5,11.07
2021,5,30,16,29.55,-8.24,10.65
2021,5,30,17,27.67,-6.96,10.36
2021,5,30,18,22.4,-1.92,10.24
2021,5,30,19,19.29,-1.84,8.73
2021,5,30,20,17.98,-1.94,8.02
2021,5,30,21,17.09,-1.64,7.73
2021,5,30,22,16.51,-1.22,7.65
2021,5,30,23,15.67,-0.85,7.41
2021,5,31,0,14.08,-0.85,6.62
2021,5,31,1,13.13,-0.83,6.15
2021,5,31,2,12.59,-0.92,5.83
2021,5,31,3,12.38,-1.11,5.64
2021,5,31,4,12.55,-1.35,5.6
2021,5,31,5,14.38,0.26,7.32
2021,5,31,6,17.67,-1.82,7.92
2021,5,31,7,22.08,-1.7,10.19
2021,5,31,8,25.29,-1.86,11.71
2021,5,31,9,27.33,-2.42,12.45
2021,5,31,10,29.11,-3.17,12.97
2021,5,31,11,30.55,-3.91,13.32
2021,5,31,12,31.58,-4.61,13.48
2021,5,31,13,32.1,-5.41,13.35
2021,5,31,14,32.04,-6.28,12.88
2021,5,31,15,31.52,-7.2,12.16
2021,5,31,16,30.7,-7.94,11.38
2021,5,31,17,28.87,-6.47,11.2
2021,5,31,18,23.42,-0.35,11.53
2021,5,31,19,20.3,-2.08,9.11
2021,5,31,20,19.06,-3.13,7.97
2021,5,31,21,17.72,-3.52,7.09
2021,5,31,22,15.94,-3.07,6.44
2021,5,31,23,14.61,-2.58,6.01
2021,6,1,0,13.7,-2.27,5.72
2021,6,1,1,13.02,-2.1,5.47
2021,6,1,2,12.34,-2.1,5.12
2021,6,1,3,11.78,-2.16,4.81
2021,6,1,4,11.27,-2.24,4.51
2021,6,1,5,13.94,-1.96,5.99
2021,6,1,6,17.6,-2.7,7.44
2021,6,1,7,22.28,-3.85,9.22
2021,6,1,8,25.53,-5.75,9.89
2021,6,1,9,27.63,-6.52,10.56
2021,6,1,10,29.26,-6.67,11.3
2021,6,1,11,30.47,-6.7,11.88
2021,6,1,12,31.28,-6.83,12.23
2021,6,1,13,31.63,-7.16,12.24
2021,6,1,14,31.51,-7.63,11.94
2021,6,1,15,30.9,-8.08,11.41
2021,6,1,16,29.84,-8.42,10.71
2021,6,1,17,28.06,-7.17,10.44
2021,6,1,18,23.01,-0.57,11.22
2021,6,1,19,20.23,-1.77,9.23
2021,6,1,20,18.67,-1.98,8.35
2021,6,1,21,17.56,-2.03,7.76
2021,6,1,22,16.71,-1.74,7.49
2021,6,1,23,15.46,-1.48,6.99
2021,6,2,0,14.14,-1.32,6.41
2021,6,2,1,13.26,-1.32,5.97
2021,6,2,2,12.71,-1.48,5.62
2021,6,2,3,12.37,-1.69,5.34
2021,6,2,4,12.15,-1.92,5.12
2021,6,2,5,14.12,-0.61,6.75
2021,6,2,6,18.19,-2.23,7.98
2021,6,2,7,22.94,-5.5,8.72
2021,6,2,8,26.47,-8.71,8.87
2021,6,2,9,28.58,-9.15,9.72
2021,6,2,10,30.37,-9.09,10.65
2021,6,2,11,31.76,-8.76,11.5
2021,6,2,12,32.73,-8.31,12.21
2021,6,2,13,33.26,-7.79,12.74
2021,6,2,14,33.32,-7.29,13.01
2021,6,2,15,32.86,-6.84,13.01
2021,6,2,16,31.84,-6.19,12.83
2021,6,2,17,29.94,-4.92,12.51
2021,6,2,18,25.19,-2.11,11.55
2021,6,2,19,21.73,-1.38,10.18
2021,6,2,20,20.1,-0.93,9.58
2021,6,2,21,18.71,-0.63,9.04
2021,6,2,22,17.49,-0.38,8.55
2021,6,2,23,16.3,-0.07,8.12
2021,6,3,0,15.34,0.1,7.73
2021,6,3,1,14.86,0.03,7.44
2021,6,3,2,14.66,-0.16,7.25
2021,6,3,3,14.63,-0.35,7.14
2021,6,3,4,14.71,-0.5,7.11
2021,6,3,5,16.2,0.7,8.45
2021,6,3,6,19.86,-0.1,9.87
2021,6,3,7,24.23,-1.7,11.26
2021,6,3,8,28.06,-4.6,11.73
2021,6,3,9,30.33,-5.84,12.25
2021,6,3,10,32.13,-6.51,12.81
2021,6,3,11,33.4,-6.83,13.29
2021,6,3,12,34.12,-6.95,13.58
2021,6,3,13,34.25,-7.01,13.62
2021,6,3,14,33.85,-7.1,13.38
2021,6,3,15,33.04,-7.27,12.88
2021,6,3,16,31.73,-7.32,12.21
2021,6,3,17,29.73,-6.92,11.4
2021,6,3,18,24.83,-4.31,10.26
2021,6,3,19,21.36,-3.5,8.93
2021,6,3,20,19.86,-3.2,8.33
2021,6,3,21,18.25,-2.75,7.75
2021,6,3,22,16.73,-2.37,7.18
2021,6,3,23,15.44,-2.17,6.64
2021,6,4,0,14.43,-2.11,6.15
2021,6,4,1,13.69,-2.24,5.73
2021,6,4,2,13.17,-2.44,5.37
2021,6,4,3,12.94,-2.68,5.13
2021,6,4,4,12.71,-2.87,4.92
2021,6,4,5,14.68,-1.46,6.61
2021,6,4,6,18.85,-3.06,7.9
2021,6,4,7,23.62,-4.61,9.51
2021,6,4,8,27.12,-6.24,10.44
2021,6,4,9,29.35,-7.11,11.12
2021,6,4,10,31.2,-7.67,11.76
2021,6,4,11,32.62,-7.97,12.33
2021,6,4,12,33.59,-8.16,12.72
2021,6,4,13,34.03,-8.38,12.82
2021,6,4,14,33.88,-8.54,12.67
2021,6,4,15,33.08,-8.7,12.19
2021,6,4,16,31.73,-8.63,11.55
2021,6,4,17,29.81,-7.91,10.95
2021,6,4,18,24.92,-4.7,10.12
2021,6,4,19,21.33,-3.15,9.09
2021,6,4,20,20.0,-2.36,8.82
2021,6,4,21,18.8,-1.64,8.58
2021,6,4,22,17.69,-1.17,8.26
2021,6,4,23,16.73,-0.93,7.9
2021,6,5,0,15.99,-0.85,7.57
2021,6,5,1,15.54,-0.92,7.31
2021,6,5,2,15.33,-1.06,7.13
2021,6,5,3,15.28,-1.27,7.01
2021,6,5,4,15.27,-1.4,6.94
2021,6,5,5,16.57,0.02,8.3
2021,6,5,6,19.51,-1.56,8.98
2021,6,5,7,24.43,-1.63,11.4
2021,6,5,8,27.71,-2.27,12.72
2021,6,5,9,29.55,-3.46,13.05
2021,6,5,10,31.1,-4.82,13.14
2021,6,5,11,32.29,-5.85,13.22
2021,6,5,12,33.1,-6.42,13.33
2021,6,5,13,33.45,-6.17,13.64
2021,6,5,14,33.33,-4.84,14.25
2021,6,5,15,32.8,-3.17,14.82
2021,6,5,16,31.87,-2.1,14.88
2021,6,5,17,30.33,-1.67,14.33
2021,6,5,18,27.08,-1.26,12.91
2021,6,5,19,23.38,-0.81,11.29
2021,6,5,20,21.42,-0.55,10.44
2021,6,5,21,19.87,-0.23,9.82
2021,6,5,22,18.67,-0.03,9.32
2021,6,5,23,17.6,-0.01,8.8
2021,6,6,0,16.7,-0.17,8.27
2021,6,6,1,16.08,-0.41,7.83
2021,6,6,2,15.61,-0.67,7.47
2021,6,6,3,15.25,-0.91,7.17
2021,6,6,4,15.01,-1.13,6.94
2021,6,6,5,16.58,0.15,8.37
2021,6,6,6,20.22,-0.97,9.62
2021,6,6,7,25.07,-3.18,10.94
2021,6,6,8,27.69,-5.77,10.96
2021,6,6,9,29.65,-7.24,11.2
2021,6,6,10,31.28,-7.95,11.66
2021,6,6,11,32.44,-8.17,12.14
2021,6,6,12,33.13,-7.97,12.58
2021,6,6,13,33.33,-7.63,12.85
2021,6,6,14,33.07,-7.42,12.83
2021,6,6,15,32.3,-7.12,12.58
2021,6,6,16,30.97,-6.72,12.12
2021,6,6,17,29.0,-6.3,11.35
2021,6,6,18,25.56,-5.45,10.06
2021,6,6,19,21.3,-4.02,8.65
2021,6,6,20,19.27,-3.06,8.11
2021,6,6,21,17.73,-2.35,7.69
2021,6,6,22,16.48,-1.91,7.28
2021,6,6,23,15.36,-1.63,6.86
2021,6,7,0,14.44,-1.57,6.44
2021,6,7,1,13.65,-1.62,6.01
2021,6,7,2,12.94,-1.72,5.61
2021,6,7,3,12.25,-1.8,5.23
2021,6,7,4,11.67,-1.87,4.9
2021,6,7,5,13.89,-1.49,6.19
2021,6,7,6,17.44,-2.31,7.56
2021,6,7,7,21.89,-4.26,8.82
2021,6,7,8,24.65,-5.83,9.41
2021,6,7,9,27.0,-7.38,9.81
2021,6,7,10,29.01,-8.77,10.12
2021,6,7,11,30.57,-9.91,10.33
2021,6,7,12,31.49,-10.77,10.36
2021,6,7,13,31.78,-11.42,10.18
2021,6,7,14,31.48,-11.92,9.79
2021,6,7,15,30.5,-12.51,9.0
2021,6,7,16,28.98,-13.24,7.87
2021,6,7,17,26.97,-13.72,6.62
2021,6,7,18,22.58,-12.21,5.19
2021,6,7,19,18.37,-10.78,3.8
2021,6,7,20,16.91,-10.37,3.27
2021,6,7,21,15.65,-9.58,3.04
2021,6,7,22,14.52,-8.57,2.98
2021,6,7,23,13.3,-7.58,2.87
2021,6,8,0,12.13,-6.86,2.64
2021,6,8,1,11.18,-6.47,2.36
2021,6,8,2,10.35,-6.28,2.03
2021,6,8,3,9.62,-6.26,1.68
2021,6,8,4,9.05,-6.29,1.38
2021,6,8,5,11.88,-5.84,3.02
2021,6,8,6,15.55,-6.51,4.52
2021,6,8,7,20.58,-7.92,6.33
2021,6,8,8,23.78,-10.06,6.86
2021,6,8,9,26.48,-12.38,7.05
2021,6,8,10,28.8,-13.44,7.68
2021,6,8,11,30.58,-13.74,8.42
2021,6,8,12,31.83,-13.85,8.98
2021,6,8,13,32.53,-14.01,9.26
2021,6,8,14,32.72,-14.26,9.23
2021,6,8,15,32.3,-14.58,8.87
2021,6,8,16,31.36,-14.85,8.26
2021,6,8,17,29.52,-13.88,7.82
2021,6,8,18,23.96,-8.53,7.72
2021,6,8,19,20.58,-9.92,5.33
2021,6,8,20,18.87,-10.23,4.32
2021,6,8,21,17.12,-9.34,3.89
2021,6,8,22,15.28,-7.7,3.8
2021,6,8,23,13.87,-6.25,3.81
2021,6,9,0,13.07,-5.38,3.84
2021,6,9,1,12.62,-4.99,3.82
2021,6,9,2,12.23,-4.9,3.67
2021,6,9,3,11.73,-4.99,3.37
2021,6,9,4,11.23,-5.13,3.05
2021,6,9,5,13.23,-4.33,4.45
2021,6,9,6,16.99,-5.23,5.88
2021,6,9,7,22.2,-5.75,8.23
2021,6,9,8,26.17,-6.1,10.04
2021,6,9,9,28.73,-6.91,10.9
2021,6,9,10,30.76,-8.45,11.15
2021,6,9,11,32.38,-10.2,11.08
2021,6,9,12,33.52,-11.88,10.82
2021,6,9,13,34.08,-13.35,10.37
2021,6,9,14,34.04,-14.53,9.76
2021,6,9,15,33.36,-15.31,9.02
2021,6,9,16,31.99,-15.54,8.23
2021,6,9,17,29.82,-14.71,7.55
2021,6,9,18,24.73,-11.45,6.65
2021,6,9,19,20.77,-8.95,5.91
2021,6,9,20,19.07,-7.22,5.93
2021,6,9,21,17.23,-6.19,5.52
2021,6,9,22,15.69,-5.66,5.01
2021,6,9,23,14.44,-5.46,4.49
2021,6,10,0,13.4,-5.45,3.98
2021,6,10,1,12.62,-5.42,3.6
2021,6,10,2,11.96,-5.24,3.36
2021,6,10,3,11.43,-4.84,3.3
2021,6,10,4,11.05,-4.25,3.4
2021,6,10,5,13.98,-3.53,5.23
2021,6,10,6,17.45,-2.98,7.24
2021,6,10,7,21.66,-3.23,9.22
2021,6,10,8,24.56,-5.28,9.64
2021,6,10,9,27.14,-7.55,9.8
2021,6,10,10,29.26,-9.34,9.97
2021,6,10,11,30.85,-10.37,10.24
2021,6,10,12,31.98,-11.0,10.49
2021,6,10,13,32.54,-11.43,10.55
2021,6,10,14,32.51,-11.63,10.44
2021,6,10,15,31.98,-11.49,10.24
2021,6,10,16,30.82,-10.92,9.95
2021,6,10,17,28.92,-9.95,9.49
2021,6,10,18,24.43,-7.92,8.25
2021,6,10,19,21.09,-7.47,6.81
2021,6,10,20,19.86,-7.54,6.16
2021,6,10,21,18.12,-7.42,5.35
2021,6,10,22,16.49,-7.08,4.7
2021,6,10,23,15.1,-6.55,4.27
2021,6,11,0,13.76,-6.11,3.83
2021,6,11,1,12.65,-5.95,3.35
2021,6,11,2,11.73,-5.97,2.87
2021,6,11,3,10.89,-6.02,2.44
2021,6,11,4,10.18,-5.99,2.09
2021,6,11,5,13.04,-5.77,3.63
2021,6,11,6,16.6,-5.72,5.44
2021,6,11,7,21.77,-7.92,6.93
2021,6,11,8,25.19,-11.25,6.97
2021,6,11,9,27.52,-11.76,7.88
2021,6,11,10,29.6,-11.28,9.15
2021,6,11,11,31.32,-10.87,10.23
2021,6,11,12,32.57,-10.68,10.94
2021,6,11,13,33.27,-10.49,11.39
2021,6,11,14,33.46,-10.15,11.65
2021,6,11,15,33.08,-9.56,11.76
2021,6,11,16,32.1,-8.7,11.7
2021,6,11,17,30.37,-7.5,11.44
2021,6,11,18,25.45,-5.1,10.18
2021,6,11,19,21.9,-5.22,8.34
2021,6,11,20,20.44,-5.77,7.33
2021,6,11,21,18.78,-6.13,6.32
2021,6,11,22,16.98,-6.03,5.48
2021,6,11,23,15.45,-5.64,4.9
2021,6,12,0,14.26,-5.18,4.54
2021,6,12,1,13.36,-4.75,4.3
2021,6,12,2,12.61,-4.35,4.12
2021,6,12,3,11.99,-4.05,3.97
2021,6,12,4,11.55,-3.82,3.87
2021,6,12,5,14.24,-3.33,5.45
2021,6,12,6,17.83,-3.31,7.26
2021,6,12,7,23.1,-4.51,9.3
2021,6,12,8,27.9,-7.27,10.31
2021,6,12,9,30.57,-9.13,10.72
2021,6,12,10,32.58,-10.12,11.23
2021,6,12,11,34.19,-10.81,11.69
2021,6,12,12,35.33,-11.4,11.97
2021,6,12,13,35.97,-11.94,12.01
2021,6,12,14,36.05,-12.42,11.81
2021,6,12,15,35.51,-12.87,11.32
2021,6,12,16,34.26,-13.18,10.54
2021,6,12,17,32.1,-12.65,9.73
2021,6,12,18,26.63,-11.06,7.79
2021,6,12,19,22.48,-10.52,5.98
2021,6,12,20,20.56,-10.02,5.27
2021,6,12,21,18.59,-8.99,4.8
2021,6,12,22,16.78,-7.5,4.64
2021,6,12,23,15.44,-6.25,4.6
2021,6,13,0,14.54,-5.43,4.55
2021,6,13,1,13.76,-4.89,4.44
2021,6,13,2,12.97,-4.49,4.24
2021,6,13,3,12.21,-4.2,4.01
2021,6,13,4,11.62,-3.96,3.83
2021,6,13,5,14.51,-3.56,5.47
2021,6,13,6,17.97,-3.35,7.3
2021,6,13,7,22.77,-3.61,9.58
2021,6,13,8,26.16,-5.74,10.21
2021,6,13,9,28.8,-8.63,10.08
2021,6,13,10,30.84,-10.97,9.94
2021,6,13,11,32.4,-12.4,10.01
2021,6,13,12,33.46,-12.95,10.25
2021,6,13,13,33.88,-12.88,10.51
2021,6,13,14,33.66,-12.39,10.63
2021,6,13,15,32.65,-12.08,10.29
2021,6,13,16,30.82,-12.14,9.33
2021,6,13,17,28.35,-12.39,7.98
2021,6,13,18,24.57,-12.36,6.11
2021,6,13,19,20.06,-11.44,4.31
2021,6,13,20,18.42,-10.56,3.93
2021,6,13,21,16.98,-9.65,3.66
2021,6,13,22,15.48,-9.04,3.23
2021,6,13,23,13.99,-8.6,2.69
2021,6,14,0,12.76,-8.15,2.3
2021,6,14,1,11.85,-7.64,2.1
2021,6,14,2,11.07,-7.11,1.98
2021,6,14,3,10.36,-6.64,1.86
2021,6,14,4,9.84,-6.33,1.76
2021,6,14,5,12.83,-6.15,3.34
2021,6,14,6,16.41,-5.92,5.25
2021,6,14,7,21.34,-5.37,7.98
2021,6,14,8,24.32,-6.36,8.98
2021,6,14,9,26.87,-7.47,9.7
2021,6,14,10,29.09,-8.31,10.39
2021,6,14,11,30.87,-8.81,11.03
2021,6,14,12,32.12,-9.03,11.55
2021,6,14,13,32.78,-9.13,11.83
2021,6,14,14,32.94,-9.27,11.83
2021,6,14,15,32.55,-9.26,11.65
2021,6,14,16,31.55,-9.07,11.24
2021,6,14,17,29.82,-8.38,10.72
2021,6,14,18,24.99,-5.56,9.72
2021,6,14,19,21.44,-2.37,9.54
2021,6,14,20,19.62,1.47,10.55
2021,6,14,21,17.45,4.25,10.85
2021,6,14,22,15.66,5.53,10.6
2021,6,14,23,14.3,5.77,10.04
2021,6,15,0,13.35,5.51,9.43
2021,6,15,1,12.75,4.98,8.86
2021,6,15,2,12.3,4.38,8.34
2021,6,15,3,11.92,4.05,7.98
2021,6,15,4,11.62,4.15,7.88
2021,6,15,5,14.51,4.55,9.53
2021,6,15,6,18.08,4.75,11.42
2021,6,15,7,23.5,3.23,13.37
2021,6,15,8,27.8,3.05,15.43
2021,6,15,9,30.45,2.36,16.4
2021,6,15,10,32.56,1.28,16.92
2021,6,15,11,34.18,0.16,17.17
2021,6,15,12,35.37,-1.04,17.16
2021,6,15,13,36.12,-2.41,16.85
2021,6,15,14,36.37,-4.01,16.18
2021,6,15,15,36.06,-5.77,15.14
2021,6,15,16,35.15,-7.53,13.81
2021,6,15,17,33.37,-8.21,12.58
2021,6,15,18,27.93,-6.74,10.6
2021,6,15,19,24.84,-7.11,8.87
2021,6,15,20,23.84,-5.42,9.21
2021,6,15,21,21.2,-2.0,9.6
2021,6,15,22,19.21,1.72,10.46
2021,6,15,23,17.79,4.83,11.31
2021,6,16,0,16.62,6.49,11.56
2021,6,16,1,15.83,6.98,11.4
2021,6,16,2,15.26,6.9,11.08
2021,6,16,3,14.87,6.54,10.7
2021,6,16,4,14.67,6.27,10.47
2021,6,16,5,17.86,5.91,11.88
2021,6,16,6,21.73,4.62,13.18
2021,6,16,7,26.3,1.31,13.8
2021,6,16,8,29.49,-0.41,14.55
2021,6,16,9,31.86,-0.98,15.44
2021,6,16,10,33.73,-1.35,16.19
2021,6,16,11,35.23,-1.69,16.76
2021,6,16,12,36.28,-1.99,17.14
2021,6,16,13,36.83,-2.36,17.23
2021,6,16,14,36.87,-2.8,17.04
2021,6,16,15,36.32,-3.11,16.61
2021,6,16,16,35.08,-3.05,16.01
2021,6,16,17,33.1,-2.79,15.15
2021,6,16,18,28.76,-1.86,13.45
2021,6,16,19,24.83,-1.04,11.9
2021,6,16,20,23.18,-0.49,11.34
2021,6,16,21,21.6,-0.08,10.76
2021,6,16,22,20.06,0.15,10.11
2021,6,16,23,18.98,0.28,9.63
2021,6,17,0,18.09,0.3,9.2
2021,6,17,1,17.28,0.11,8.69
2021,6,17,2,16.61,-0.27,8.16
2021,6,17,3,16.06,-0.7,7.69
2021,6,17,4,15.69,-1.08,7.31
2021,6,17,5,18.48,-1.43,8.52
2021,6,17,6,21.95,-1.75,10.1
2021,6,17,7,26.22,-2.2,12.01
2021,6,17,8,29.9,-2.51,13.69
2021,6,17,9,32.82,-2.88,14.98
2021,6,17,10,35.05,-3.4,15.82
2021,6,17,11,36.56,-4.0,16.28
2021,6,17,12,37.61,-4.67,16.47
2021,6,17,13,38.24,-5.38,16.43
2021,6,17,14,38.37,-6.17,16.1
2021,6,17,15,37.98,-7.12,15.43
2021,6,17,16,37.01,-8.0,14.5
2021,6,17,17,35.12,-8.13,13.49
2021,6,17,18,29.82,-6.21,11.8
2021,6,17,19,27.11,-6.74,10.19
2021,6,17,20,25.08,-7.31,8.89
2021,6,17,21,23.05,-8.31,7.37
2021,6,17,22,21.1,-9.4,5.85
2021,6,17,23,19.32,-10.25,4.53
2021,6,18,0,17.96,-10.67,3.64
2021,6,18,1,17.01,-10.56,3.23
2021,6,18,2,16.31,-9.66,3.33
2021,6,18,3,15.65,-8.18,3.73
2021,6,18,4,15.02,-6.44,4.29
2021,6,18,5,17.54,-4.55,6.49
2021,6,18,6,21.48,-3.34,9.07
2021,6,18,7,26.3,-3.21,11.55
2021,6,18,8,30.19,-4.02,13.08
2021,6,18,9,32.79,-4.25,14.27
2021,6,18,10,34.69,-4.3,15.19
2021,6,18,11,36.03,-4.31,15.86
2021,6,18,12,36.91,-4.39,16.26
2021,6,18,13,37.37,-4.56,16.4
2021,6,18,14,37.32,-4.78,16.27
2021,6,18,15,36.65,-5.03,15.81
2021,6,18,16,35.32,-5.31,15.0
2021,6,18,17,33.11,-5.54,13.79
2021,6,18,18,29.28,-5.03,12.12
2021,6,18,19,25.1,-3.27,10.92
2021,6,18,20,22.94,-0.74,11.1
2021,6,18,21,21.21,2.32,11.76
2021,6,18,22,19.68,5.15,12.41
2021,6,18,23,18.38,7.26,12.82
2021,6,19,0,17.44,8.13,12.79
2021,6,19,1,17.01,7.98,12.49
2021,6,19,2,16.76,6.93,11.85
2021,6,19,3,16.71,4.71,10.71
2021,6,19,4,16.83,1.56,9.2
2021,6,19,5,18.83,-0.74,9.05
2021,6,19,6,22.27,-2.35,9.96
2021,6,19,7,25.52,-4.12,10.7
2021,6,19,8,27.99,-4.57,11.71
2021,6,19,9,30.38,-4.75,12.81
2021,6,19,10,32.46,-4.79,13.83
2021,6,19,11,33.98,-4.79,14.6
2021,6,19,12,34.85,-4.85,15.0
2021,6,19,13,34.98,-5.0,14.99
2021,6,19,14,34.45,-5.23,14.61
2021,6,19,15,33.62,-5.52,14.05
2021,6,19,16,32.4,-5.7,13.35
2021,6,19,17,30.52,-5.77,12.37
2021,6,19,18,27.7,-5.56,11.08
2021,6,19,19,24.83,-5.1,9.87
2021,6,19,20,23.48,-4.88,9.3
2021,6,19,21,22.23,-4.89,8.66
2021,6,19,22,20.45,-4.87,7.8
2021,6,19,23,19.52,-4.79,7.37
2021,6,20,0,18.95,-4.7,7.12
2021,6,20,1,18.55,-4.62,6.96
2021,6,20,2,18.25,-4.58,6.83
2021,6,20,3,17.92,-4.58,6.67
2021,6,20,4,17.52,-4.62,6.45
2021,6,20,5,19.25,-4.74,7.26
2021,6,20,6,22.46,-5.32,8.57
2021,6,20,7,26.01,-6.5,9.76
2021,6,20,8,28.76,-6.46,11.15
2021,6,20,9,31.22,-6.2,12.51
2021,6,20,10,33.35,-6.01,13.67
2021,6,20,11,34.9,-5.85,14.53
2021,6,20,12,35.83,-5.72,15.05
2021,6,20,13,36.12,-5.6,15.26
2021,6,20,14,35.85,-5.49,15.18
2021,6,20,15,34.92,-5.39,14.76
2021,6,20,16,33.46,-5.29,14.08
2021,6,20,17,31.56,-5.1,13.23
2021,6,20,18,28.47,-4.66,11.9
2021,6,20,19,24.83,-4.11,10.37
2021,6,20,20,22.79,-3.7,9.55
2021,6,20,21,21.19,-3.38,8.9
2021,6,20,22,19.95,-3.13,8.41
2021,6,20,23,18.94,-2.88,8.04
2021,6,21,0,18.12,-2.65,7.73
2021,6,21,1,17.44,-2.46,7.48
